Timesteps,EpisodeReward,PolicyLoss,ValueLoss,EntropyLoss,KL_Divergence
422956,-0.73,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423088,-0.8325,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423236,-0.73,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423312,-0.6375,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423520,-0.565,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423612,-0.7025,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423732,-0.595,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423820,-0.7075,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
423916,-0.5425,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424064,-0.69,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424128,-0.275,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424284,-0.57,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424360,-0.3975,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424476,-0.535,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424552,-0.405,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424652,-0.235,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424744,-0.36,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424872,-0.7125,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
424984,-0.5425,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425108,-0.5825,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425244,-0.7775,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425368,-0.75,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425468,-0.73,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425552,-0.435,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425652,-0.485,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425772,-0.6075,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425868,-0.5825,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
425980,-0.5575,0.0,0.00402666009067616,-4.028910271264612,0.5139260292053223
426088,-0.4475,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426208,-0.7225,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426352,-0.69,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426480,-0.6625,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426608,-0.7,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426720,-0.4225,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426800,-0.145,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
426912,-0.7325,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427028,-0.5625,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427140,-0.78,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427228,-0.7075,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427364,-0.63,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427504,-0.6775,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427616,-0.6025,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427672,-0.29,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427776,-0.64,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
427896,-0.725,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428056,-0.625,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428140,-0.735,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428280,-0.6175,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428336,-0.2075,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428424,-0.7075,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428520,-0.8125,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428672,-0.79,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428752,-0.5575,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428848,-0.7575,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
428936,-0.77,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429036,-0.7825,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429132,-0.715,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429244,-0.79,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429348,-0.68,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429476,-0.7425,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429544,-0.4,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429704,-0.6675,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429864,-0.54,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
429928,-0.41,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430032,-0.7,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430200,-0.71,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430328,-0.7,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430432,-0.5275,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430564,-0.695,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430656,-0.475,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430756,-0.2925,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
430860,-0.58,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431008,-0.635,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431120,-0.435,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431252,-0.6375,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431364,-0.525,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431444,-0.1275,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431660,-0.61,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431856,-0.69,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
431932,-0.3325,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432120,-0.59,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432236,-0.42,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432360,-0.7,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432452,-0.7625,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432604,-0.755,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432676,-0.485,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432792,-0.48,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
432980,-0.535,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433104,-0.7225,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433208,-0.4075,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433380,-0.74,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433500,-0.705,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433600,-0.2975,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433692,-0.44,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433780,-0.735,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
433928,-0.6075,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
434048,-0.83,0.0,0.003662363344665209,-3.964355844818056,0.5331763625144958
434264,-0.6125,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
434356,-0.7025,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
434412,-0.16,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
434504,-0.3475,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
434612,-0.7425,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
434796,-0.59,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
434876,-0.51,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435020,-0.55,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435112,-0.6125,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435268,-0.7425,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435400,-0.535,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435516,-0.7575,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435740,-0.53,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435832,-0.3825,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
435940,-0.29,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436036,-0.225,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436128,-0.3525,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436260,-0.6725,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436388,-0.7075,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436596,-0.7025,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436744,-0.685,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436804,-0.2025,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
436888,-0.775,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437016,-0.35,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437020,-0.01,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437144,-0.8,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437276,-0.85,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437376,-0.7075,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437592,-0.615,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437692,-0.76,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437768,-0.185,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
437868,-0.5875,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438040,-0.705,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438120,-0.4825,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438208,-0.5525,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438332,-0.635,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438496,-0.6125,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438616,-0.5775,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438704,-0.305,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438808,-0.7125,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
438888,-0.4775,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439020,-0.685,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439124,-0.5675,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439216,-0.805,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439296,-0.355,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439448,-0.7075,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439548,-0.615,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439692,-0.825,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439784,-0.3,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
439936,-0.655,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440020,-0.77,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440156,-0.7525,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440352,-0.7125,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440440,-0.67,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440540,-0.5275,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440644,-0.5125,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440792,-0.7625,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440884,-0.65,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
440972,-0.7025,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441016,-0.1275,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441116,-0.64,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441192,-0.625,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441368,-0.5975,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441512,-0.6825,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441620,-0.8025,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441740,-0.81,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441876,-0.8,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
441968,-0.5675,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
442080,-0.6575,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
442180,-0.69,0.0,0.004383732739006519,-4.000540141761303,0.5067834854125977
442396,-0.59,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
442476,-0.73,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
442572,-0.6025,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
442676,-0.5975,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
442812,-0.725,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
442964,-0.6525,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443080,-0.615,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443208,-0.64,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443348,-0.6775,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443452,-0.51,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443568,-0.7,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443644,-0.685,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443784,-0.69,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443876,-0.745,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
443976,-0.7325,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444076,-0.7125,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444248,-0.77,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444260,-0.0225,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444344,-0.5775,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444444,-0.6275,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444532,-0.7875,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444740,-0.4775,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
444828,-0.26,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445012,-0.6675,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445096,-0.46,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445184,-0.5975,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445304,-0.74,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445460,-0.6675,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445580,-0.7575,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445704,-0.7725,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445788,-0.5525,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
445928,-0.49,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446028,-0.7175,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446188,-0.705,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446316,-0.49,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446408,-0.485,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446516,-0.7325,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446612,-0.6375,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446752,-0.6875,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
446904,-0.4575,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447048,-0.7475,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447176,-0.7475,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447276,-0.58,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447448,-0.5575,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447580,-0.685,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447704,-0.54,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447800,-0.46,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447880,-0.6325,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
447976,-0.7325,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
448172,-0.6075,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
448300,-0.35,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
448420,-0.3625,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
448556,-0.66,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
448776,-0.485,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
448876,-0.64,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449024,-0.795,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449180,-0.7275,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449204,-0.0825,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449304,-0.735,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449408,-0.36,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449468,-0.1925,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449632,-0.6875,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449876,-0.475,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
449900,-0.0825,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
450044,-0.7875,0.0,0.003949747994192876,-3.951021926291287,0.5307286977767944
